11,"select company_type.id AS company_type_id_0, company_type.kind AS kind, info_type.id AS info_type_id_2, info_type.info AS info, movie_companies.note AS note, movie_info_idx.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from company_type,title,movie_info_idx,movie_companies,info_type
 where (movie_companies.company_type_id = company_type.id) And (company_type.kind = 'production companies') And (title.id = movie_companies.movie_id) And (movie_info_idx.movie_id = movie_companies.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_companies.movie_id = title.id) And (movie_companies.note not like '%(as Metro-Goldwyn-Mayer Pictures)%')  And  (movie_companies.note like '%(co-production)%') And (info_type.info = 'top 250 rank')","create materialized view if not exists mv11 as select company_type.id AS company_type_id_0, company_type.kind AS kind, info_type.id AS info_type_id_2, info_type.info AS info, movie_companies.note AS note, movie_info_idx.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from company_type,title,movie_info_idx,movie_companies,info_type
 where (movie_companies.company_type_id = company_type.id) And (company_type.kind = 'production companies') And (title.id = movie_companies.movie_id) And (movie_info_idx.movie_id = movie_companies.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_companies.movie_id = title.id) And (movie_companies.note not like '%(as Metro-Goldwyn-Mayer Pictures)%')  And  (movie_companies.note like '%(co-production)%') And (info_type.info = 'top 250 rank')"
12,"select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id
 from movie_keyword,keyword
 where (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv12 as select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id
 from movie_keyword,keyword
 where (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
13,"select company_name.country_code AS country_code, company_name.id AS id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]')","create materialized view if not exists mv13 as select company_name.country_code AS country_code, company_name.id AS id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]')"
14,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv14 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
15,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)","create materialized view if not exists mv15 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[de]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)"
16,"select company_name.country_code AS country_code, company_name.id AS id, company_name.name AS name, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]')","create materialized view if not exists mv16 as select company_name.country_code AS country_code, company_name.id AS id, company_name.name AS name, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]')"
17,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv17 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
18,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)","create materialized view if not exists mv18 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[nl]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)"
19,"select company_name.country_code AS country_code, company_name.id AS id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]')","create materialized view if not exists mv19 as select company_name.country_code AS country_code, company_name.id AS id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]')"
20,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv20 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
21,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)","create materialized view if not exists mv21 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[sm]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title') And (movie_companies.movie_id = title.id)"
22,"select company_name.country_code AS country_code, company_name.id AS id, company_name.name AS name, movie_companies.company_type_id AS company_type_id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]')","create materialized view if not exists mv22 as select company_name.country_code AS country_code, company_name.id AS id, company_name.name AS name, movie_companies.company_type_id AS company_type_id, movie_companies.movie_id AS movie_id
 from movie_companies,company_name
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]')"
23,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv23 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id
 from movie_companies,company_name,movie_keyword,keyword
 where (movie_keyword.movie_id = movie_companies.movie_id) And (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
24,"select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.episode_nr AS episode_nr, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')","create materialized view if not exists mv24 as select company_name.country_code AS country_code, company_name.id AS company_name_id_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_companies.movie_id AS movie_id, title.episode_nr AS episode_nr, title.title AS title
 from company_name,movie_keyword,keyword,title,movie_companies
 where (movie_companies.company_id = company_name.id) And (company_name.country_code = '[us]') And (title.id = movie_keyword.movie_id) And (movie_keyword.movie_id = movie_companies.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword = 'character-name-in-title')"
25,"select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id
 from movie_keyword,keyword
 where (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%')","create materialized view if not exists mv25 as select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id
 from movie_keyword,keyword
 where (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%')"
26,"select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (keyword.keyword like '%sequel%')","create materialized view if not exists mv26 as select keyword.id AS id, keyword.keyword AS keyword, movie_keyword.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (keyword.keyword like '%sequel%')"
27,"select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (movie_info.movie_id = title.id) And (movie_info.info in ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')) And (keyword.keyword like '%sequel%')","create materialized view if not exists mv27 as select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (movie_info.movie_id = title.id) And (movie_info.info in ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')) And (keyword.keyword like '%sequel%')"
28,"select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id
 from movie_keyword,movie_info,keyword
 where (movie_info.movie_id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (movie_info.info = 'Bulgaria') And (keyword.keyword like '%sequel%')","create materialized view if not exists mv28 as select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id
 from movie_keyword,movie_info,keyword
 where (movie_info.movie_id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (movie_info.info = 'Bulgaria') And (keyword.keyword like '%sequel%')"
29,"select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (title.id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (movie_info.movie_id = title.id) And (movie_info.info = 'Bulgaria') And (keyword.keyword like '%sequel%')","create materialized view if not exists mv29 as select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (title.id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (movie_info.movie_id = title.id) And (movie_info.info = 'Bulgaria') And (keyword.keyword like '%sequel%')"
30,"select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (movie_info.movie_id = title.id) And (movie_info.info in ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')) And (keyword.keyword like '%sequel%')","create materialized view if not exists mv30 as select keyword.id AS id, keyword.keyword AS keyword, movie_info.info AS info, movie_info.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,movie_info,keyword,title
 where (movie_keyword.keyword_id = keyword.id) And (title.id = movie_keyword.movie_id) And (movie_info.movie_id = title.id) And (movie_info.info in ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')) And (keyword.keyword like '%sequel%')"
31,"select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type
 where (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating')","create materialized view if not exists mv31 as select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type
 where (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating')"
32,"select info_type.id AS info_type_id_0, info_type.info AS info_type_info_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_info_idx.info AS movie_info_idx_info_4, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type,movie_keyword,keyword
 where (movie_info_idx.movie_id = movie_keyword.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%')","create materialized view if not exists mv32 as select info_type.id AS info_type_id_0, info_type.info AS info_type_info_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_info_idx.info AS movie_info_idx_info_4, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type,movie_keyword,keyword
 where (movie_info_idx.movie_id = movie_keyword.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating') And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%')"
33,"select info_type.id AS info_type_id_0, info_type.info AS info_type_info_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_info_idx.info AS movie_info_idx_info_4, movie_info_idx.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,keyword,title,movie_info_idx,info_type
 where (title.id = movie_keyword.movie_id) And (movie_info_idx.movie_id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%') And (movie_info_idx.movie_id = title.id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating')","create materialized view if not exists mv33 as select info_type.id AS info_type_id_0, info_type.info AS info_type_info_1, keyword.id AS keyword_id_2, keyword.keyword AS keyword, movie_info_idx.info AS movie_info_idx_info_4, movie_info_idx.movie_id AS movie_id, title.production_year AS production_year, title.title AS title
 from movie_keyword,keyword,title,movie_info_idx,info_type
 where (title.id = movie_keyword.movie_id) And (movie_info_idx.movie_id = movie_keyword.movie_id) And (movie_keyword.keyword_id = keyword.id) And (keyword.keyword like '%sequel%') And (movie_info_idx.movie_id = title.id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '5.0') And (info_type.info = 'rating')"
34,"select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type
 where (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '9.0') And (info_type.info = 'rating')","create materialized view if not exists mv34 as select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id
 from movie_info_idx,info_type
 where (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '9.0') And (info_type.info = 'rating')"
35,"select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id, movie_keyword.keyword_id AS keyword_id
 from movie_info_idx,info_type,movie_keyword
 where (movie_keyword.movie_id = movie_info_idx.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '9.0') And (info_type.info = 'rating')","create materialized view if not exists mv35 as select info_type.id AS id, info_type.info AS info_type_info_1, movie_info_idx.info AS movie_info_idx_info_2, movie_info_idx.movie_id AS movie_id, movie_keyword.keyword_id AS keyword_id
 from movie_info_idx,info_type,movie_keyword
 where (movie_keyword.movie_id = movie_info_idx.movie_id) And (movie_info_idx.info_type_id = info_type.id) And (movie_info_idx.info > '9.0') And (info_type.info = 'rating')"
